"Sample    : fe_34676_8p",
"36",
"36",
"27",
"30",
"27",
"21",
"26",
"32",
"27",
"32",
"26",
"25",
"33",
"21",
"42",
"35",
"32",
"29",
"37",
"25",
"32",
"29",
"20",
"32",
"30",
"19",
"38",
"29",
"35",
"20",
"32",
"30",
"27",
"22",
"27",
"43",
"28",
"22",
"33",
"24",
"24",
"32",
"29",
"35",
"25",
"25",
"41",
"31",
"35",
"22",
"37",
"37",
"31",
"25",
"31",
"35",
"30",
"29",
"31",
"21",
"35",
"32",
"23",
"28",
"33",
"24",
"32",
"21",
"42",
"28",
"21",
"22",
"37",
"25",
"33",
"30",
"36",
"31",
"37",
"30",
"40",
"26",
"31",
"33",
"36",
"26",
"32",
"31",
"35",
"38",
"37",
"38",
"35",
"32",
"29",
"27",
"26",
"21",
"28",
"27",
"37",
"35",
"29",
"28",
"54",
"37",
"31",
"33",
"37",
"20",
"27",
"31",
"20",
"27",
"27",
"22",
"43",
"35",
"30",
"33",
"30",
"33",
"26",
"37",
"45",
"24",
"32",
"45",
"31",
"32",
"46",
"42",
"30",
"35",
"32",
"31",
"27",
"32",
"32",
"33",
"37",
"46",
"31",
"44",
"33",
"35",
"33",
"27",
"26",
"27",
"32",
"32",
"39",
"37",
"30",
"42",
"42",
"40",
"33",
"37",
"37",
"46",
"38",
"50",
"37",
"41",
"38",
"35",
"41",
"47",
"46",
"52",
"48",
"58",
"50",
"47",
"64",
"58",
"64",
"49",
"66",
"59",
"51",
"80",
"67",
"58",
"76",
"76",
"89",
"64",
"64",
"74",
"96",
"75",
"77",
"83",
"105",
"82",
"76",
"100",
"135",
"105",
"106",
"134",
"116",
"135",
"148",
"127",
"126",
"142",
"155",
"163",
"163",
"155",
"169",
"194",
"161",
"173",
"184",
"183",
"201",
"197",
"181",
"221",
"194",
"219",
"233",
"207",
"218",
"210",
"224",
"227",
"226",
"207",
"206",
"224",
"221",
"198",
"202",
"207",
"187",
"180",
"183",
"190",
"179",
"170",
"170",
"170",
"202",
"154",
"146",
"157",
"170",
"150",
"133",
"135",
"154",
"142",
"151",
"122",
"124",
"104",
"106",
"115",
"100",
"95",
"113",
"104",
"93",
"89",
"77",
"81",
"77",
"69",
"68",
"74",
"53",
"64",
"58",
"68",
"57",
"43",
"60",
"46",
"56",
"52",
"50",
"58",
"36",
"49",
"47",
"52",
"45",
"46",
"52",
"44",
"46",
"49",
"52",
"55",
"60",
"57",
"65",
"68",
"71",
"61",
"76",
"91",
"64",
"80",
"77",
"88",
"108",
"88",
"91",
"86",
"106",
"110",
"93",
"123",
"93",
"93",
"91",
"117",
"93",
"106",
"100",
"103",
"88",
"93",
"86",
"90",
"94",
"79",
"66",
"105",
"77",
"64",
"56",
"54",
"62",
"56",
"52",
"40",
"46",
"35",
"44",
"26",
"51",
"33",
"15019",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Ca, Fe, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    P Ka         2.03     0.014",
"                      CaKa         3.72     0.192",
"                      CaKb         4.02     0.025",
"                      FeKaESC      4.68     0.047",
"                      FeKa         6.44    12.611",
"                      FeKb         7.10     1.623",
"                      FeKaSUM     12.91     0.026",
"                      RhKaC       19.23     0.084",
"                      ----        19.54     0.048",
"                      RhKa        20.13     0.031",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
